Tue Dec  3 16:45:35 2024    profile_results.prof

         273464840 function calls (270285549 primitive calls) in 203.954 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       16    0.000    0.000    0.000    0.000 {built-in method builtins.max}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.format}
       66    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        2    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/scipy/linalg/blas.py:259(find_best_blas_type)
       65    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:256(_register_at_fork_reinit_lock)
       32    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       43    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:1447(__init__)
       14    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/ma/core.py:6485(isMaskedArray)
       29    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
        5    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:228(_acquireLock)
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:1378(_fixupParents)
       14    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:435(validate)
        5    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/inspect.py:300(ismethod)
       20    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        8    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        2    0.000    0.000    0.000    0.000 <frozen codecs>:319(decode)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:150(dirname)
       40    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:863(_addHandlerRef)
        8    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        5    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:237(_releaseLock)
       21    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:60(isabs)
